#/Users/anjalisarawgi/anaconda3/envs/gnn_parsing/bin/verilog2graph tum-eisec-benchmarks-main/netlist/gost28147-89_latest/verilog/osu035/gost89_ecb_decrypt.v --output_format txt --do-not-zip -o adjlist/gost28147-89_latest/osu035/gost89_ecb_decrypt -l lib/osu035_stdcells.lib
# GMT Tue Nov 18 12:13:16 2025
# 
INPUT_clk DFFPOSX1_1 DFFPOSX1_2 DFFPOSX1_3 DFFPOSX1_4 DFFPOSX1_5 DFFPOSX1_6 DFFPOSX1_7 DFFPOSX1_8 DFFPOSX1_9 DFFPOSX1_10 DFFPOSX1_11 DFFPOSX1_12 DFFPOSX1_13 DFFPOSX1_14 DFFPOSX1_15 DFFPOSX1_16 DFFPOSX1_17 DFFPOSX1_18 DFFPOSX1_19 DFFPOSX1_20 DFFPOSX1_21 DFFPOSX1_22 DFFPOSX1_23 DFFPOSX1_24 DFFPOSX1_25 DFFPOSX1_26 DFFPOSX1_27 DFFPOSX1_28 DFFPOSX1_29 DFFPOSX1_30 DFFPOSX1_31 DFFPOSX1_32 DFFPOSX1_33 DFFPOSX1_34 DFFPOSX1_35 DFFPOSX1_36 DFFPOSX1_37 DFFPOSX1_38 DFFPOSX1_39 DFFPOSX1_40 DFFPOSX1_41 DFFPOSX1_42 DFFPOSX1_43 DFFPOSX1_44 DFFPOSX1_45 DFFPOSX1_46 DFFPOSX1_47 DFFPOSX1_48 DFFPOSX1_49 DFFPOSX1_50 DFFPOSX1_51 DFFPOSX1_52 DFFPOSX1_53 DFFPOSX1_54 DFFPOSX1_55 DFFPOSX1_56 DFFPOSX1_57 DFFPOSX1_58 DFFPOSX1_59 DFFPOSX1_60 DFFPOSX1_61 DFFPOSX1_62 DFFPOSX1_63 DFFPOSX1_64 DFFPOSX1_65 DFFPOSX1_66 DFFPOSX1_67 DFFPOSX1_68 DFFPOSX1_69 DFFPOSX1_70 DFFPOSX1_71 DFFPOSX1_72 DFFPOSX1_73 DFFPOSX1_74 DFFPOSX1_75 DFFPOSX1_76 DFFPOSX1_77 DFFPOSX1_78 DFFPOSX1_79 DFFPOSX1_80 DFFPOSX1_81 DFFPOSX1_82 DFFPOSX1_83 DFFPOSX1_84 DFFPOSX1_85 DFFPOSX1_86 DFFPOSX1_87 DFFPOSX1_88 DFFPOSX1_89 DFFPOSX1_90 DFFPOSX1_91 DFFPOSX1_92 DFFPOSX1_93 DFFPOSX1_94 DFFPOSX1_95 DFFPOSX1_96 DFFPOSX1_97 DFFPOSX1_98 DFFPOSX1_99 DFFPOSX1_100 DFFPOSX1_101 DFFPOSX1_102 DFFPOSX1_103 DFFPOSX1_104 DFFPOSX1_105 DFFPOSX1_106 DFFPOSX1_107 DFFPOSX1_108 DFFPOSX1_109 DFFPOSX1_110 DFFPOSX1_111 DFFPOSX1_112 DFFPOSX1_113 DFFPOSX1_114 DFFPOSX1_115 DFFPOSX1_116 DFFPOSX1_117 DFFPOSX1_118 DFFPOSX1_119 DFFPOSX1_120 DFFPOSX1_121 DFFPOSX1_122 DFFPOSX1_123 DFFPOSX1_124 DFFPOSX1_125 DFFPOSX1_126 DFFPOSX1_127 DFFPOSX1_128 DFFPOSX1_129 DFFPOSX1_130 DFFPOSX1_131 DFFPOSX1_132 DFFPOSX1_133 DFFPOSX1_134 DFFPOSX1_135 DFFPOSX1_136 DFFPOSX1_137 DFFPOSX1_138 DFFPOSX1_139 DFFPOSX1_140 DFFPOSX1_141 DFFPOSX1_142 DFFPOSX1_143 DFFPOSX1_144 DFFPOSX1_145 DFFPOSX1_146 DFFPOSX1_147 DFFPOSX1_148 DFFPOSX1_149 DFFPOSX1_150 DFFPOSX1_151 DFFPOSX1_152 DFFPOSX1_153 DFFPOSX1_154 DFFPOSX1_155 DFFPOSX1_156 DFFPOSX1_157 DFFPOSX1_158 DFFPOSX1_159 DFFPOSX1_160 DFFPOSX1_161 DFFPOSX1_162 DFFPOSX1_163 DFFPOSX1_164 DFFPOSX1_165 DFFPOSX1_166 DFFPOSX1_167
INPUT_reset NOR2X1_2 NOR2X1_75 INVX1_73
INPUT_load_data NOR2X1_2 MUX2X1_1 MUX2X1_2 MUX2X1_3 MUX2X1_4 MUX2X1_5 MUX2X1_6 MUX2X1_7 MUX2X1_8 MUX2X1_9 MUX2X1_10 MUX2X1_11 MUX2X1_12 MUX2X1_13 MUX2X1_14 MUX2X1_15 MUX2X1_16 MUX2X1_17 MUX2X1_18 MUX2X1_19 MUX2X1_20 MUX2X1_21 MUX2X1_22 MUX2X1_23 MUX2X1_24 MUX2X1_25 MUX2X1_26 MUX2X1_27 MUX2X1_28 MUX2X1_29 MUX2X1_30 MUX2X1_31 MUX2X1_32 MUX2X1_33 MUX2X1_34 MUX2X1_35 MUX2X1_36 MUX2X1_37 MUX2X1_38 MUX2X1_39 MUX2X1_40 MUX2X1_41 MUX2X1_42 MUX2X1_43 MUX2X1_44 MUX2X1_45 MUX2X1_46 MUX2X1_47 MUX2X1_48 MUX2X1_49 MUX2X1_50 MUX2X1_51 MUX2X1_52 MUX2X1_53 MUX2X1_54 MUX2X1_55 MUX2X1_56 MUX2X1_57 MUX2X1_58 MUX2X1_59 MUX2X1_60 MUX2X1_61 MUX2X1_62 MUX2X1_63 MUX2X1_64 AOI21X1_68 AOI21X1_69
INPUT_\sbox[0]  NAND3X1_330
OAI21X1_73 NAND3X1_4 NAND3X1_7 NAND3X1_9 NAND3X1_11 NAND3X1_13 NAND3X1_15 NAND3X1_17 NAND3X1_19 NAND3X1_21 NAND3X1_23 NAND3X1_25 NAND3X1_27 NAND3X1_29 NAND3X1_31 NAND3X1_33 NAND3X1_35 NAND3X1_37 NAND3X1_39 NAND3X1_41 NAND3X1_43 NAND3X1_45 NAND3X1_47 NAND3X1_49 NAND3X1_51 NAND3X1_53 NAND3X1_55 NAND3X1_57 NAND3X1_59 NAND3X1_61 NAND3X1_63 NAND3X1_65 NAND3X1_67
AOI22X1_7 OAI22X1_6
OAI22X1_6 NAND3X1_4 NAND3X1_7 NAND3X1_9 NAND3X1_11 NAND3X1_13 NAND3X1_15 NAND3X1_17 NAND3X1_19 NAND3X1_21 NAND3X1_23 NAND3X1_25 NAND3X1_27 NAND3X1_29 NAND3X1_31 NAND3X1_33 NAND3X1_35 NAND3X1_37 NAND3X1_39 NAND3X1_41 NAND3X1_43 NAND3X1_45 NAND3X1_47 NAND3X1_49 NAND3X1_51 NAND3X1_53 NAND3X1_55 NAND3X1_57 NAND3X1_59 NAND3X1_61 NAND3X1_63 NAND3X1_65 NAND3X1_67
NAND3X1_4 NAND2X1_77
NOR2X1_80 OAI21X1_75 OAI21X1_76 OAI21X1_77 OAI21X1_78 OAI21X1_79 OAI21X1_80 OAI21X1_81 OAI21X1_82 OAI21X1_83 OAI21X1_84 OAI21X1_85 OAI21X1_86 OAI21X1_87 OAI21X1_88 OAI21X1_89 OAI21X1_90 OAI21X1_91 OAI21X1_92 OAI21X1_93 OAI21X1_94 OAI21X1_95 OAI21X1_96 OAI21X1_97 OAI21X1_98 OAI21X1_99 OAI21X1_100 OAI21X1_101 OAI21X1_102 OAI21X1_103 OAI21X1_104 OAI21X1_105 OAI21X1_106
NAND3X1_5 AOI21X1_72
OAI21X1_74 AOI21X1_72
AOI21X1_72 OAI21X1_75 OAI21X1_76 OAI21X1_77 OAI21X1_78 OAI21X1_79 OAI21X1_80 OAI21X1_81 OAI21X1_82 OAI21X1_83 OAI21X1_84 OAI21X1_85 OAI21X1_86 OAI21X1_87 OAI21X1_88 OAI21X1_89 OAI21X1_90 OAI21X1_91 OAI21X1_92 OAI21X1_93 OAI21X1_94 OAI21X1_95 OAI21X1_96 OAI21X1_97 OAI21X1_98 OAI21X1_99 OAI21X1_100 OAI21X1_101 OAI21X1_102 OAI21X1_103 OAI21X1_104 OAI21X1_105 OAI21X1_106
OAI21X1_75 NAND2X1_77
NAND2X1_77 NOR2X1_81
NOR2X1_81 NAND3X1_6
NAND3X1_6 DFFPOSX1_1
INVX1_84 OAI22X1_7
INVX1_85 OAI22X1_7
OAI22X1_7 AOI21X1_73
AOI21X1_73 NAND3X1_8
AOI22X1_8 NAND3X1_8
INVX1_86 OAI22X1_8
INVX1_87 OAI22X1_8
OAI22X1_8 NOR2X1_82
NAND3X1_7 NAND2X1_78
OAI21X1_76 NAND2X1_78
NAND2X1_78 NOR2X1_82
NOR2X1_82 NAND3X1_8
NAND3X1_8 DFFPOSX1_2
INVX1_88 OAI22X1_9
INVX1_89 OAI22X1_9
OAI22X1_9 AOI21X1_74
AOI21X1_74 NAND3X1_10
AOI22X1_9 NAND3X1_10
INVX1_90 OAI22X1_10
INVX1_91 OAI22X1_10
OAI22X1_10 NOR2X1_83
NAND3X1_9 NAND2X1_79
OAI21X1_77 NAND2X1_79
NAND2X1_79 NOR2X1_83
NOR2X1_83 NAND3X1_10
NAND3X1_10 DFFPOSX1_3
INVX1_92 OAI22X1_11
INVX1_93 OAI22X1_11
OAI22X1_11 AOI21X1_75
AOI21X1_75 NAND3X1_12
AOI22X1_10 NAND3X1_12
INVX1_94 OAI22X1_12
INVX1_95 OAI22X1_12
OAI22X1_12 NOR2X1_84
NAND3X1_11 NAND2X1_80
OAI21X1_78 NAND2X1_80
NAND2X1_80 NOR2X1_84
NOR2X1_84 NAND3X1_12
NAND3X1_12 DFFPOSX1_4
INVX1_96 OAI22X1_13
INVX1_97 OAI22X1_13
OAI22X1_13 AOI21X1_76
AOI21X1_76 NAND3X1_14
AOI22X1_11 NAND3X1_14
INVX1_98 OAI22X1_14
INVX1_99 OAI22X1_14
OAI22X1_14 NOR2X1_85
NAND3X1_13 NAND2X1_81
OAI21X1_79 NAND2X1_81
NAND2X1_81 NOR2X1_85
NOR2X1_85 NAND3X1_14
NAND3X1_14 DFFPOSX1_5
INVX1_100 OAI22X1_15
INVX1_101 OAI22X1_15
OAI22X1_15 AOI21X1_77
AOI21X1_77 NAND3X1_16
AOI22X1_12 NAND3X1_16
INVX1_102 OAI22X1_16
INVX1_103 OAI22X1_16
OAI22X1_16 NOR2X1_86
NAND3X1_15 NAND2X1_82
OAI21X1_80 NAND2X1_82
NAND2X1_82 NOR2X1_86
NOR2X1_86 NAND3X1_16
NAND3X1_16 DFFPOSX1_6
INVX1_104 OAI22X1_17
INVX1_105 OAI22X1_17
OAI22X1_17 AOI21X1_78
AOI21X1_78 NAND3X1_18
AOI22X1_13 NAND3X1_18
INVX1_106 OAI22X1_18
INVX1_107 OAI22X1_18
OAI22X1_18 NOR2X1_87
NAND3X1_17 NAND2X1_83
OAI21X1_81 NAND2X1_83
NAND2X1_83 NOR2X1_87
NOR2X1_87 NAND3X1_18
NAND3X1_18 DFFPOSX1_7
INVX1_108 OAI22X1_19
INVX1_109 OAI22X1_19
OAI22X1_19 AOI21X1_79
AOI21X1_79 NAND3X1_20
AOI22X1_14 NAND3X1_20
INVX1_110 OAI22X1_20
INVX1_111 OAI22X1_20
OAI22X1_20 NOR2X1_88
NAND3X1_19 NAND2X1_84
OAI21X1_82 NAND2X1_84
NAND2X1_84 NOR2X1_88
NOR2X1_88 NAND3X1_20
NAND3X1_20 DFFPOSX1_8
INVX1_112 OAI22X1_21
INVX1_113 OAI22X1_21
OAI22X1_21 AOI21X1_80
AOI21X1_80 NAND3X1_22
AOI22X1_15 NAND3X1_22
INVX1_114 OAI22X1_22
INVX1_115 OAI22X1_22
OAI22X1_22 NOR2X1_89
NAND3X1_21 NAND2X1_85
OAI21X1_83 NAND2X1_85
NAND2X1_85 NOR2X1_89
NOR2X1_89 NAND3X1_22
NAND3X1_22 DFFPOSX1_9
INVX1_116 OAI22X1_23
INVX1_117 OAI22X1_23
OAI22X1_23 AOI21X1_81
AOI21X1_81 NAND3X1_24
AOI22X1_16 NAND3X1_24
INVX1_118 OAI22X1_24
INVX1_119 OAI22X1_24
OAI22X1_24 NOR2X1_90
NAND3X1_23 NAND2X1_86
OAI21X1_84 NAND2X1_86
NAND2X1_86 NOR2X1_90
NOR2X1_90 NAND3X1_24
NAND3X1_24 DFFPOSX1_10
INVX1_120 OAI22X1_25
INVX1_121 OAI22X1_25
OAI22X1_25 AOI21X1_82
AOI21X1_82 NAND3X1_26
AOI22X1_17 NAND3X1_26
INVX1_122 OAI22X1_26
INVX1_123 OAI22X1_26
OAI22X1_26 NOR2X1_91
NAND3X1_25 NAND2X1_87
OAI21X1_85 NAND2X1_87
NAND2X1_87 NOR2X1_91
NOR2X1_91 NAND3X1_26
NAND3X1_26 DFFPOSX1_11
INVX1_124 OAI22X1_27
INVX1_125 OAI22X1_27
OAI22X1_27 AOI21X1_83
AOI21X1_83 NAND3X1_28
AOI22X1_18 NAND3X1_28
INVX1_126 OAI22X1_28
INVX1_127 OAI22X1_28
OAI22X1_28 NOR2X1_92
NAND3X1_27 NAND2X1_88
OAI21X1_86 NAND2X1_88
NAND2X1_88 NOR2X1_92
NOR2X1_92 NAND3X1_28
NAND3X1_28 DFFPOSX1_12
INVX1_128 OAI22X1_29
INVX1_129 OAI22X1_29
OAI22X1_29 AOI21X1_84
AOI21X1_84 NAND3X1_30
AOI22X1_19 NAND3X1_30
INVX1_130 OAI22X1_30
INVX1_131 OAI22X1_30
OAI22X1_30 NOR2X1_93
NAND3X1_29 NAND2X1_89
OAI21X1_87 NAND2X1_89
NAND2X1_89 NOR2X1_93
NOR2X1_93 NAND3X1_30
NAND3X1_30 DFFPOSX1_13
INVX1_132 OAI22X1_31
INVX1_133 OAI22X1_31
OAI22X1_31 AOI21X1_85
AOI21X1_85 NAND3X1_32
AOI22X1_20 NAND3X1_32
INVX1_134 OAI22X1_32
INVX1_135 OAI22X1_32
OAI22X1_32 NOR2X1_94
NAND3X1_31 NAND2X1_90
OAI21X1_88 NAND2X1_90
NAND2X1_90 NOR2X1_94
NOR2X1_94 NAND3X1_32
NAND3X1_32 DFFPOSX1_14
INVX1_136 OAI22X1_33
INVX1_137 OAI22X1_33
OAI22X1_33 AOI21X1_86
AOI21X1_86 NAND3X1_34
AOI22X1_21 NAND3X1_34
INVX1_138 OAI22X1_34
INVX1_139 OAI22X1_34
OAI22X1_34 NOR2X1_95
NAND3X1_33 NAND2X1_91
OAI21X1_89 NAND2X1_91
NAND2X1_91 NOR2X1_95
NOR2X1_95 NAND3X1_34
NAND3X1_34 DFFPOSX1_15
INVX1_140 OAI22X1_35
INVX1_141 OAI22X1_35
OAI22X1_35 AOI21X1_87
AOI21X1_87 NAND3X1_36
AOI22X1_22 NAND3X1_36
INVX1_142 OAI22X1_36
INVX1_143 OAI22X1_36
OAI22X1_36 NOR2X1_96
NAND3X1_35 NAND2X1_92
OAI21X1_90 NAND2X1_92
NAND2X1_92 NOR2X1_96
NOR2X1_96 NAND3X1_36
NAND3X1_36 DFFPOSX1_16
INVX1_144 OAI22X1_37
INVX1_145 OAI22X1_37
OAI22X1_37 AOI21X1_88
AOI21X1_88 NAND3X1_38
AOI22X1_23 NAND3X1_38
INVX1_146 OAI22X1_38
INVX1_147 OAI22X1_38
OAI22X1_38 NOR2X1_97
NAND3X1_37 NAND2X1_93
OAI21X1_91 NAND2X1_93
NAND2X1_93 NOR2X1_97
NOR2X1_97 NAND3X1_38
NAND3X1_38 DFFPOSX1_17
INVX1_148 OAI22X1_39
INVX1_149 OAI22X1_39
OAI22X1_39 AOI21X1_89
AOI21X1_89 NAND3X1_40
AOI22X1_24 NAND3X1_40
INVX1_150 OAI22X1_40
INVX1_151 OAI22X1_40
OAI22X1_40 NOR2X1_98
NAND3X1_39 NAND2X1_94
OAI21X1_92 NAND2X1_94
NAND2X1_94 NOR2X1_98
NOR2X1_98 NAND3X1_40
NAND3X1_40 DFFPOSX1_18
INVX1_152 OAI22X1_41
INVX1_153 OAI22X1_41
OAI22X1_41 AOI21X1_90
AOI21X1_90 NAND3X1_42
AOI22X1_25 NAND3X1_42
INVX1_154 OAI22X1_42
INVX1_155 OAI22X1_42
OAI22X1_42 NOR2X1_99
NAND3X1_41 NAND2X1_95
OAI21X1_93 NAND2X1_95
NAND2X1_95 NOR2X1_99
NOR2X1_99 NAND3X1_42
NAND3X1_42 DFFPOSX1_19
INVX1_156 OAI22X1_43
INVX1_157 OAI22X1_43
OAI22X1_43 AOI21X1_91
AOI21X1_91 NAND3X1_44
AOI22X1_26 NAND3X1_44
INVX1_158 OAI22X1_44
INVX1_159 OAI22X1_44
OAI22X1_44 NOR2X1_100
NAND3X1_43 NAND2X1_96
OAI21X1_94 NAND2X1_96
NAND2X1_96 NOR2X1_100
NOR2X1_100 NAND3X1_44
NAND3X1_44 DFFPOSX1_20
INVX1_160 OAI22X1_45
INVX1_161 OAI22X1_45
OAI22X1_45 AOI21X1_92
AOI21X1_92 NAND3X1_46
AOI22X1_27 NAND3X1_46
INVX1_162 OAI22X1_46
INVX1_163 OAI22X1_46
OAI22X1_46 NOR2X1_101
NAND3X1_45 NAND2X1_97
OAI21X1_95 NAND2X1_97
NAND2X1_97 NOR2X1_101
NOR2X1_101 NAND3X1_46
NAND3X1_46 DFFPOSX1_21
INVX1_164 OAI22X1_47
INVX1_165 OAI22X1_47
OAI22X1_47 AOI21X1_93
AOI21X1_93 NAND3X1_48
AOI22X1_28 NAND3X1_48
INVX1_166 OAI22X1_48
INVX1_167 OAI22X1_48
OAI22X1_48 NOR2X1_102
NAND3X1_47 NAND2X1_98
OAI21X1_96 NAND2X1_98
NAND2X1_98 NOR2X1_102
NOR2X1_102 NAND3X1_48
NAND3X1_48 DFFPOSX1_22
INVX1_168 OAI22X1_49
INVX1_169 OAI22X1_49
OAI22X1_49 AOI21X1_94
AOI21X1_94 NAND3X1_50
AOI22X1_29 NAND3X1_50
INVX1_170 OAI22X1_50
INVX1_171 OAI22X1_50
OAI22X1_50 NOR2X1_103
NAND3X1_49 NAND2X1_99
OAI21X1_97 NAND2X1_99
NAND2X1_99 NOR2X1_103
NOR2X1_103 NAND3X1_50
NAND3X1_50 DFFPOSX1_23
INVX1_172 OAI22X1_51
INVX1_173 OAI22X1_51
OAI22X1_51 AOI21X1_95
AOI21X1_95 NAND3X1_52
AOI22X1_30 NAND3X1_52
INVX1_174 OAI22X1_52
INVX1_175 OAI22X1_52
OAI22X1_52 NOR2X1_104
NAND3X1_51 NAND2X1_100
OAI21X1_98 NAND2X1_100
NAND2X1_100 NOR2X1_104
NOR2X1_104 NAND3X1_52
NAND3X1_52 DFFPOSX1_24
INVX1_176 OAI22X1_53
INVX1_177 OAI22X1_53
OAI22X1_53 AOI21X1_96
AOI21X1_96 NAND3X1_54
AOI22X1_31 NAND3X1_54
INVX1_178 OAI22X1_54
INVX1_179 OAI22X1_54
OAI22X1_54 NOR2X1_105
NAND3X1_53 NAND2X1_101
OAI21X1_99 NAND2X1_101
NAND2X1_101 NOR2X1_105
NOR2X1_105 NAND3X1_54
NAND3X1_54 DFFPOSX1_25
INVX1_180 OAI22X1_55
INVX1_181 OAI22X1_55
OAI22X1_55 AOI21X1_97
AOI21X1_97 NAND3X1_56
AOI22X1_32 NAND3X1_56
INVX1_182 OAI22X1_56
INVX1_183 OAI22X1_56
OAI22X1_56 NOR2X1_106
NAND3X1_55 NAND2X1_102
OAI21X1_100 NAND2X1_102
NAND2X1_102 NOR2X1_106
NOR2X1_106 NAND3X1_56
NAND3X1_56 DFFPOSX1_26
INVX1_184 OAI22X1_57
INVX1_185 OAI22X1_57
OAI22X1_57 AOI21X1_98
AOI21X1_98 NAND3X1_58
AOI22X1_33 NAND3X1_58
INVX1_186 OAI22X1_58
INVX1_187 OAI22X1_58
OAI22X1_58 NOR2X1_107
NAND3X1_57 NAND2X1_103
OAI21X1_101 NAND2X1_103
NAND2X1_103 NOR2X1_107
NOR2X1_107 NAND3X1_58
NAND3X1_58 DFFPOSX1_27
INVX1_188 OAI22X1_59
INVX1_189 OAI22X1_59
OAI22X1_59 AOI21X1_99
AOI21X1_99 NAND3X1_60
AOI22X1_34 NAND3X1_60
INVX1_190 OAI22X1_60
INVX1_191 OAI22X1_60
OAI22X1_60 NOR2X1_108
NAND3X1_59 NAND2X1_104
OAI21X1_102 NAND2X1_104
NAND2X1_104 NOR2X1_108
NOR2X1_108 NAND3X1_60
NAND3X1_60 DFFPOSX1_28
INVX1_192 OAI22X1_61
INVX1_193 OAI22X1_61
OAI22X1_61 AOI21X1_100
AOI21X1_100 NAND3X1_62
AOI22X1_35 NAND3X1_62
INVX1_194 OAI22X1_62
INVX1_195 OAI22X1_62
OAI22X1_62 NOR2X1_109
NAND3X1_61 NAND2X1_105
OAI21X1_103 NAND2X1_105
NAND2X1_105 NOR2X1_109
NOR2X1_109 NAND3X1_62
NAND3X1_62 DFFPOSX1_29
INVX1_196 OAI22X1_63
INVX1_197 OAI22X1_63
OAI22X1_63 AOI21X1_101
AOI21X1_101 NAND3X1_64
AOI22X1_36 NAND3X1_64
INVX1_198 OAI22X1_64
INVX1_199 OAI22X1_64
OAI22X1_64 NOR2X1_110
NAND3X1_63 NAND2X1_106
OAI21X1_104 NAND2X1_106
NAND2X1_106 NOR2X1_110
NOR2X1_110 NAND3X1_64
NAND3X1_64 DFFPOSX1_30
INVX1_200 OAI22X1_65
INVX1_201 OAI22X1_65
OAI22X1_65 AOI21X1_102
AOI21X1_102 NAND3X1_66
AOI22X1_37 NAND3X1_66
INVX1_202 OAI22X1_66
INVX1_203 OAI22X1_66
OAI22X1_66 NOR2X1_111
NAND3X1_65 NAND2X1_107
OAI21X1_105 NAND2X1_107
NAND2X1_107 NOR2X1_111
NOR2X1_111 NAND3X1_66
NAND3X1_66 DFFPOSX1_31
INVX1_204 OAI22X1_67
INVX1_205 OAI22X1_67
OAI22X1_67 AOI21X1_103
AOI21X1_103 NAND3X1_68
AOI22X1_38 NAND3X1_68
INVX1_206 OAI22X1_68
INVX1_207 OAI22X1_68
OAI22X1_68 NOR2X1_112
NAND3X1_67 NAND2X1_108
OAI21X1_106 NAND2X1_108
NAND2X1_108 NOR2X1_112
NOR2X1_112 NAND3X1_68
NAND3X1_68 DFFPOSX1_32
DFFPOSX1_1 AOI22X1_4 NAND2X1_109 XOR2X1_42
DFFPOSX1_2 AOI22X1_8 NOR2X1_113 NAND2X1_110
DFFPOSX1_3 AOI22X1_9 AND2X2_2 NOR2X1_115
DFFPOSX1_4 AOI22X1_10 NOR2X1_117 AND2X2_3
DFFPOSX1_5 AOI22X1_11 OR2X2_4 NAND2X1_112 NOR2X1_119 AND2X2_4
DFFPOSX1_6 AOI22X1_12 OR2X2_5 NAND2X1_114 AND2X2_5 NOR2X1_121
DFFPOSX1_7 AOI22X1_13 AND2X2_6 NOR2X1_123 OR2X2_10 NAND2X1_124
DFFPOSX1_8 AOI22X1_14 NOR2X1_125 AND2X2_7 XNOR2X1_11
DFFPOSX1_9 AOI22X1_15 AND2X2_8 NOR2X1_128
DFFPOSX1_10 AOI22X1_16 NOR2X1_130 AND2X2_9
DFFPOSX1_11 AOI22X1_17 AND2X2_10 NOR2X1_132
DFFPOSX1_12 AOI22X1_18 NOR2X1_137 AND2X2_12
DFFPOSX1_13 AOI22X1_19 NOR2X1_140 AND2X2_13
DFFPOSX1_14 AOI22X1_20 NOR2X1_142 AND2X2_14
DFFPOSX1_15 AOI22X1_21 AND2X2_15 NOR2X1_144
DFFPOSX1_16 AOI22X1_22 NOR2X1_146 AND2X2_16
DFFPOSX1_17 AOI22X1_23 NOR2X1_149 INVX1_219
DFFPOSX1_18 AOI22X1_24 INVX1_221 NOR2X1_152
DFFPOSX1_19 AOI22X1_25 INVX1_225 NOR2X1_155
DFFPOSX1_20 AOI22X1_26 AND2X2_19 NOR2X1_157
DFFPOSX1_21 AOI22X1_27 NAND2X1_126 OR2X2_11
DFFPOSX1_22 AOI22X1_28 NAND2X1_128 OR2X2_12
DFFPOSX1_23 AOI22X1_29 NAND2X1_131 OR2X2_13
DFFPOSX1_24 AOI22X1_30 AND2X2_21 NOR2X1_162
DFFPOSX1_25 AOI22X1_31 INVX1_231 NOR2X1_167
DFFPOSX1_26 AOI22X1_32 AND2X2_22 NOR2X1_169
DFFPOSX1_27 AOI22X1_33 INVX1_234 NOR2X1_172
DFFPOSX1_28 AOI22X1_34 NOR2X1_174 NAND2X1_136
DFFPOSX1_29 AOI22X1_35 NOR2X1_179 INVX1_239
DFFPOSX1_30 AOI22X1_36 NOR2X1_182 NAND2X1_138
DFFPOSX1_31 AOI22X1_37 OR2X2_15 NAND2X1_139
DFFPOSX1_32 AOI22X1_38 XNOR2X1_20
DFFPOSX1_33 OUTPUT_busy AOI21X1_69
DFFPOSX1_34 OR2X2_1 INVX1_68 OAI21X1_65 NAND2X1_67 NAND3X1_1 NAND2X1_72
DFFPOSX1_35 OR2X2_1 NAND2X1_67 OAI21X1_66 NAND3X1_1 INVX1_74 NAND2X1_75
DFFPOSX1_36 OR2X2_2 OAI21X1_67 AOI21X1_66 NAND3X1_1 NAND2X1_68 INVX1_76
DFFPOSX1_37 OR2X2_2 INVX1_69 NAND2X1_68 NAND2X1_73 NOR2X1_77 OAI21X1_73 AOI22X1_7 NAND3X1_5
DFFPOSX1_38 INVX1_3 NOR2X1_68 NAND2X1_70 OR2X2_3 NAND3X1_2
DFFPOSX1_39 NAND2X1_1 NOR2X1_68 INVX1_67 NOR2X1_69 NOR2X1_71 OAI21X1_68 OAI21X1_69 NOR2X1_75 OR2X2_3 AOI22X1_4 AOI22X1_8 AOI22X1_9 AOI22X1_10 AOI22X1_11 AOI22X1_12 AOI22X1_13 AOI22X1_14 AOI22X1_15 AOI22X1_16 AOI22X1_17 AOI22X1_18 AOI22X1_19 AOI22X1_20 AOI22X1_21 AOI22X1_22 AOI22X1_23 AOI22X1_24 AOI22X1_25 AOI22X1_26 AOI22X1_27 AOI22X1_28 AOI22X1_29 AOI22X1_30 AOI22X1_31 AOI22X1_32 AOI22X1_33 AOI22X1_34 AOI22X1_35 AOI22X1_36 AOI22X1_37 AOI22X1_38
DFFPOSX1_40 OUTPUT_\out[0]  NOR2X1_4
DFFPOSX1_41 OUTPUT_\out[1]  NOR2X1_5
DFFPOSX1_42 OUTPUT_\out[2]  NOR2X1_6
DFFPOSX1_43 OUTPUT_\out[3]  NOR2X1_7
DFFPOSX1_44 OUTPUT_\out[4]  NOR2X1_8
DFFPOSX1_45 OUTPUT_\out[5]  NOR2X1_9
DFFPOSX1_46 OUTPUT_\out[6]  NOR2X1_10
DFFPOSX1_47 OUTPUT_\out[7]  NOR2X1_11
DFFPOSX1_48 OUTPUT_\out[8]  NOR2X1_12
DFFPOSX1_49 OUTPUT_\out[9]  NOR2X1_13
DFFPOSX1_50 OUTPUT_\out[10]  NOR2X1_14
DFFPOSX1_51 OUTPUT_\out[11]  NOR2X1_15
DFFPOSX1_52 OUTPUT_\out[12]  NOR2X1_16
DFFPOSX1_53 OUTPUT_\out[13]  NOR2X1_17
DFFPOSX1_54 OUTPUT_\out[14]  NOR2X1_18
DFFPOSX1_55 OUTPUT_\out[15]  NOR2X1_19
DFFPOSX1_56 OUTPUT_\out[16]  NOR2X1_20
DFFPOSX1_57 OUTPUT_\out[17]  NOR2X1_21
DFFPOSX1_58 OUTPUT_\out[18]  NOR2X1_22
DFFPOSX1_59 OUTPUT_\out[19]  NOR2X1_23
DFFPOSX1_60 OUTPUT_\out[20]  NOR2X1_24
DFFPOSX1_61 OUTPUT_\out[21]  NOR2X1_25
DFFPOSX1_62 OUTPUT_\out[22]  NOR2X1_26
DFFPOSX1_63 OUTPUT_\out[23]  NOR2X1_27
DFFPOSX1_64 OUTPUT_\out[24]  NOR2X1_28
DFFPOSX1_65 OUTPUT_\out[25]  NOR2X1_29
DFFPOSX1_66 OUTPUT_\out[26]  NOR2X1_30
DFFPOSX1_67 OUTPUT_\out[27]  NOR2X1_31
